user_id,movie_id,score,block_size
127297,lon+chaney%3A+a+thousand+faces+2000,-1,34
106370,50401,-1,18
59174,131916,-1,1
118348,38022,-1,55
85445,130813,-1,36
117016,10886,-1,17
77821,54752,-1,2
44051,56142,-1,20
52544,50797,-1,5
11156,9010,-1,48
81088,106623,-1,21
37768,joe+strummer%3A+the+future+is+unwritten+2007,-1,12
136197,9659,-1,13
56902,11362,-1,53
56903,star+trek%3A+generations+1994,-1,31
107671,67493,-1,55
20078,133021,-1,34
49733,309503,-1,33
23102,that%27s+entertainment%21+iii+1994,-1,55
73481,276843,-1,55
36429,73770,-1,47
49730,39681,-1,48
70,41787,-1,21
106337,3116,-1,21
85471,179668,-1,21
133930,europe+%2751+1952,-1,55
105020,14811,-1,39
19096,alien+nation%3A+body+and+soul+1995,-1,14
93084,60230,-1,43
64545,22688,-1,7
64548,16563,-1,48
119648,10020,-1,18
6061,45560,-1,56
68905,24936,-1,52
73491,184,-1,15
85467,283302,-1,5
90802,82825,-1,7
131364,36685,-1,56
9103,17158,-1,27
43610,brewster%27s+millions+1945,-1,17
9100,lone+wolf+and+cub%3A+white+heaven+in+hell+1974,-1,55
130031,25188,-1,55
129047,a+very+harold+%26+kumar+christmas+2011,-1,56
131368,28422,-1,54
14299,157301,-1,11
96941,85883,-1,1
108102,11602,-1,17
14297,27461,-1,53
129040,106970,-1,10
110426,980,-1,30
32960,14410,-1,10
66294,21055,-1,30
111745,38460,-1,17
72986,46976,-1,25
131373,10809,-1,46
92577,58257,-1,7
71652,2981,-1,42
83617,36815,-1,1
83619,289314,-1,42
120697,126152,-1,55
83625,10388,-1,17
118386,99236,-1,26
69331,67756,-1,55
38240,926,-1,33
131385,125506,-1,56
70338,40842,-1,19
91276,17110,-1,2
38243,14358,-1,34
72996,heimat%3A+a+chronicle+of+germany+1984,-1,55
44928,84473,-1,10
106380,20311,-1,21
50730,8816,-1,55
68010,113,-1,35
95624,shoot+%27em+up+2007,-1,37
69357,211729,-1,54
109425,300,-1,1
129014,this+boy%E2%80%99s+life+1993,-1,15
96951,86616,-1,44
91268,127973,-1,26
41882,12491,-1,14
32929,1964,-1,22
44915,16303,-1,56
120680,21033,-1,5
44910,294,-1,33
91263,6973,-1,4
57370,sharpay%27s+fabulous+adventure+2011,-1,29
27594,24746,-1,39
27591,40693,-1,36
120670,45610,-1,22
31606,199341,-1,29
47182,when+the+road+bends%3A+tales+of+a+gypsy+caravan+2006,-1,8
15580,14553,-1,18
108146,67297,-1,2
28899,ivan+the+terrible_+part+ii%3A+the+boyars%27+plot+1958,-1,29
61404,83994,-1,14
102836,11549,-1,24
56057,50183,-1,3
69361,16093,-1,2
38228,lion%27s+heart+2013,-1,37
3832,salvador+%28puig+antich%29+2006,-1,3
50755,the+purge%3A+anarchy+2014,-1,3
9157,31022,-1,4
18621,665,-1,42
131334,1844,-1,11
109482,47863,-1,15
35186,tales+of+vesperia%3A+the+first+strike+2009,-1,22
56065,132122,-1,9
122434,70149,-1,9
101517,25736,-1,43
123765,10734,-1,55
81008,221667,-1,55
2510,202152,-1,2
50769,861,-1,50
110445,kevin+hart%3A+seriously+funny+2010,-1,8
98702,67636,-1,40
40523,276635,-1,23
20913,67696,-1,22
62756,10876,-1,44
110448,what%27s+in+a+name+2012,-1,36
62759,8896,-1,45
81039,108235,-1,32
2524,43811,-1,55
82361,river%27s+edge+1986,-1,20
132681,27864,-1,50
38207,1600,-1,12
2528,coluche_+l%27histoire+d%27un+mec+2008,-1,44
19924,winchester+%2773+1950,-1,43
108138,135161,-1,33
74743,198365,-1,3
70389,59835,-1,5
95660,battlestar+galactica%3A+razor+2007,-1,26
41843,28794,-1,35
69390,43443,-1,50
81026,58799,-1,11
81020,178446,-1,51
131360,103894,-1,2
87393,77291,-1,22
136538,37684,-1,18
113897,4523,-1,2
100580,1818,-1,29
65124,46016,-1,26
9184,32628,-1,10
99373,10497,-1,1
103609,455,-1,13
6907,raw+deal%3A+a+question+of+consent+2001,-1,34
78443,89708,-1,24
91404,1888,-1,51
137872,107203,-1,25
128902,175739,-1,22
33538,18487,-1,15
66450,14424,-1,31
132184,38445,-1,15
128905,10606,-1,4
20228,25695,-1,10
12606,97367,-1,3
58842,130747,-1,55
78437,everybody%27s+woman+1934,-1,50
119193,766,-1,31
112562,33831,-1,2
119196,1093,-1,8
104945,260339,-1,43
58849,263065,-1,15
92763,heathcliff%3A+the+movie+1986,-1,31
112545,47430,-1,16
21528,2105,-1,2
74096,173912,-1,24
78464,heimat%3A+a+chronicle+of+germany+1984,-1,56
6927,margaret+cho%3A+notorious+c.h.o.+2002,-1,16
57525,281298,-1,34
124525,130816,-1,50
77136,george+lopez%3A+america%27s+mexican+2007,-1,18
49090,13405,-1,42
6920,155055,-1,55
101885,10948,-1,15
29481,70423,-1,55
29480,24470,-1,27
41120,i+just+didn%27t+do+it+2007,-1,29
19210,87516,-1,10
69515,10469,-1,55
86070,howard+zinn%3A+you+can%27t+be+neutral+on+a+moving+train+2004,-1,16
92753,77966,-1,1
137898,98246,-1,3
83802,38643,-1,8
98052,17334,-1,5
120153,14811,-1,56
33503,36130,-1,55
89131,175287,-1,55
111279,50837,-1,2
90124,10491,-1,11
41113,67636,-1,9
137821,38691,-1,13
127621,the+world%27s+fastest+indian+2005,-1,33
115638,43095,-1,40
114308,29436,-1,21
98084,75969,-1,20
28130,37975,-1,49
56210,role%2Fplay+2010,-1,23
31790,nausica%C3%A4+of+the+valley+of+the+wind+1984,-1,6
29467,710,-1,1
78489,86600,-1,6
56213,17660,-1,2
132145,150056,-1,1
41103,12921,-1,26
132149,2463,-1,1
92778,27452,-1,50
115625,alabama%27s+ghost+1973,-1,44
16160,batman%3A+the+dark+knight+returns_+part+2+2013,-1,13
58888,13291,-1,56
10865,113091,-1,38
124579,31939,-1,39
83824,18387,-1,15
58889,64534,-1,7
28142,journey+to+the+west%3A+conquering+the+demons+2013,-1,18
2599,42676,-1,7
31780,11644,-1,24
58883,44524,-1,55
6953,16914,-1,55
102323,188524,-1,31
90107,266856,-1,3
89127,85876,-1,34
10862,48775,-1,3
80790,39889,-1,6
29470,39693,-1,18
5627,35824,-1,23
10863,kung+fu+panda%3A+secrets+of+the+furious+five+2008,-1,5
31789,milk+2008,-1,11
89152,58937,-1,32
90147,21707,-1,56
71862,157856,-1,34
37077,a+m%C3%AD+las+mujeres+ni+fu+ni+fa+1971,-1,55
95832,18050,-1,8
123241,97024,-1,45
28118,68,-1,40
1285,83738,-1,37
116943,17447,-1,45
123242,51452,-1,37
77171,54075,-1,14
124572,justice+league%3A+the+flashpoint+paradox+2013,-1,1
77173,14040,-1,23
82526,12169,-1,8
133492,761,-1,15
30449,30983,-1,55
71859,39227,-1,6
111247,41822,-1,46
91468,the+boys+%26+girls+guide+to+getting+down+2007,-1,45
6982,133018,-1,8
56242,63194,-1,10
77163,sold+out%3A+a+threevening+with+kevin+smith+2008,-1,55
1290,40435,-1,42
125886,8463,-1,18
4312,215830,-1,41
111253,33203,-1,33
50940,85559,-1,12
70537,1282,-1,56
50945,2118,-1,26
4330,12089,-1,4
45598,16070,-1,19
11340,112674,-1,11
45597,12186,-1,56
64677,156284,-1,8
24658,77124,-1,26
114355,d.l.+hughley%3A+reset+2012,-1,23
138323,28774,-1,48
128989,29406,-1,4
20291,patti+smith%3A+dream+of+life+2008,-1,55
50038,futurama%3A+into+the+wild+green+yonder+2009,-1,9
36647,135,-1,55
106715,254446,-1,2
48616,85656,-1,14
128981,259956,-1,55
4340,63260,-1,55
75339,43339,-1,46
44253,1594,-1,38
128984,54254,-1,8
63355,9028,-1,35
5674,180399,-1,10
102376,41810,-1,1
113003,55584,-1,23
123293,249772,-1,36
87308,81048,-1,45
32279,44895,-1,3
76652,dr.+dolittle%3A+tail+to+the+chief+2008,-1,13
51376,25319,-1,36
128979,8194,-1,16
49935,13763,-1,38
48604,158907,-1,14
45574,642,-1,36
4352,8214,-1,17
138339,13909,-1,39
101012,29884,-1,40
3023,82474,-1,52
63369,46503,-1,29
33593,dr.+ehrlich%27s+magic+bullet+1940,-1,1
116988,94331,-1,12
131706,75680,-1,50
25964,464,-1,54
131704,196235,-1,56
37958,98355,-1,37
104997,1688,-1,56
103665,43323,-1,56
12654,40440,-1,24
46899,65992,-1,37
102350,13825,-1,1
90970,charlie%3A+the+life+and+art+of+charles+chaplin+2003,-1,13
49920,girl+walk+%2F%2F+all+day+2011,-1,34
101022,17709,-1,39
23311,boys+don%27t+cry+2000,-1,11
3032,37768,-1,45
67736,14868,-1,7
123271,71%3A+into+the+fire+2010,-1,18
11338,15049,-1,32
51396,emma+1996,-1,30
89988,89049,-1,55
46892,18050,-1,55
88650,9399,-1,19
101019,42676,-1,19
4370,l%27%C3%A2ge+d%27or+1930,-1,3
46884,15347,-1,28
75368,44813,-1,36
24610,18438,-1,16
50070,184323,-1,55
33574,22137,-1,56
78402,42469,-1,55
53103,29007,-1,3
54432,tom+petty+and+the+heartbreakers%3A+runnin%27+down+a+dream+2007,-1,26
86027,598,-1,21
78408,83078,-1,24
36600,133919,-1,38
136580,20411,-1,34
90993,141714,-1,16
62069,4512,-1,55
114378,south+park%3A+imaginationland+2008,-1,30
117403,70738,-1,34
126365,31411,-1,50
75373,71317,-1,7
50081,7555,-1,10
114382,4822,-1,9
96292,25670,-1,55
32232,29455,-1,27
126359,168426,-1,25
113057,43398,-1,21
53119,76703,-1,13
135265,46831,-1,51
67762,11439,-1,29
87372,48213,-1,24
65102,63143,-1,1
67765,42580,-1,41
126356,16015,-1,25
126354,singin%27+in+the+rain+1952,-1,55
34885,31345,-1,8
55781,31242,-1,21
459,angela%27s+ashes+1999,-1,40
87375,5967,-1,21
62072,faat+kin%C3%A9+2001,-1,55
12611,3115,-1,14
8761,rage+of+angels%3A+the+story+continues+1986,-1,5
65111,2887,-1,46
67777,11110,-1,31
24608,36800,-1,19
105420,30244,-1,32
101066,121835,-1,24
7434,csny%2Fd%C3%A9j%C3%A0+vu+2008,-1,41
74069,4192,-1,31
98016,44560,-1,35
25932,q+%26+a+1990,-1,44
24601,indie+game%3A+the+movie+2012,-1,52
54464,18093,-1,34
115691,4997,-1,20
79741,the+human+condition+ii%3A+road+to+eternity+1959,-1,55
7426,287524,-1,28
42490,let%27s+get+lost+1988,-1,37
92703,32990,-1,39
105352,17135,-1,43
104022,o%27horten+2007,-1,23
130312,4170,-1,6
73546,von+ryan%27s+express+1965,-1,5
129324,31850,-1,55
40621,87966,-1,34
471,50549,-1,22
85539,2360,-1,45
84207,54568,-1,20
68190,why+worry%3F+1923,-1,8
84205,91322,-1,9
16998,83099,-1,8
13004,293444,-1,3
104019,11220,-1,2
7436,212778,-1,19
47252,38724,-1,11
77915,30983,-1,55
8781,53113,-1,11
47247,9798,-1,43
105367,44264,-1,46
72224,123777,-1,26
26324,186929,-1,16
41947,43157,-1,12
93142,156566,-1,49
85528,8429,-1,21
41939,83443,-1,19
119991,18405,-1,24
120979,damn+yankees%21+1958,-1,55
82493,46387,-1,35
82494,29482,-1,11
105330,14527,-1,44
107991,72272,-1,36
23265,50314,-1,38
97530,17027,-1,17
93177,59408,-1,22
35258,50536,-1,9
39616,21755,-1,33
76605,31869,-1,1
86881,11012,-1,33
76608,10881,-1,11
77918,47226,-1,33
105342,17906,-1,4
11292,43522,-1,27
7479,nicht+alle+waren+m%C3%B6rder+2006,-1,48
36574,dylan+moran%3A+monster+2004,-1,34
127598,lenny+bruce%3A+swear+to+tell+the+truth+1998,-1,8
89905,what+a+way+to+go%21+1964,-1,8
119970,anvil%21+the+story+of+anvil+2008,-1,41
114287,14949,-1,16
84213,9846,-1,8
14326,292191,-1,33
77928,jekyll+%26+hyde+1990,-1,56
7484,9549,-1,12
59280,378452,-1,44
128036,42845,-1,37
72259,18417,-1,36
72255,12167,-1,1
64633,10628,-1,31
35230,119324,-1,55
96223,11659,-1,54
128030,15393,-1,52
51321,56831,-1,55
85574,39957,-1,33
109747,123334,-1,9
116050,20894,-1,28
76627,42002,-1,13
47208,ten+minutes+older%3A+the+cello+2002,-1,55
64641,3640,-1,39
110739,40440,-1,50
27614,169842,-1,12
89927,73351,-1,53
85569,112485,-1,29
116049,152747,-1,1
76613,12416,-1,15
37886,29649,-1,20
109758,62403,-1,56
90903,29047,-1,41
37889,30278,-1,53
6175,the+tale+of+zat%C3%B4ichi+1962,-1,25
23229,109404,-1,21
108402,74103,-1,6
49856,25441,-1,34
65983,citizen%27s+band+1977,-1,5
75304,playing+%27in+the+company+of+men%27+2003,-1,12
75301,42186,-1,55
25887,55638,-1,45
25881,288105,-1,39
90931,24129,-1,28
37875,hustle+%26+flow+2005,-1,14
44163,50544,-1,56
85596,122804,-1,21
37877,921,-1,36
45491,lagaan%3A+once+upon+a+time+in+india+2001,-1,4
117360,just+friends%3F+2009,-1,18
55705,51010,-1,28
72288,43031,-1,31
24566,28564,-1,50
6180,41282,-1,5
116019,38601,-1,32
130308,91817,-1,5
3902,89681,-1,11
117351,350,-1,23
50020,47186,-1,31
37864,124058,-1,15
77968,4507,-1,30
50027,64682,-1,36
130396,78274,-1,2
113812,284117,-1,12
6198,18175,-1,44
71763,99,-1,7
69448,104556,-1,4
9226,126516,-1,55
57460,2002,-1,7
13080,85715,-1,18
13081,30718,-1,55
77079,62321,-1,35
119129,41609,-1,55
49036,living+%27til+the+end+2005,-1,9
9218,59964,-1,15
119120,d2%3A+the+mighty+ducks+1994,-1,42
31757,coup+de+gr%C3%A2ce+1976,-1,55
26391,32969,-1,51
16119,52863,-1,31
16120,11659,-1,25
95725,3767,-1,15
119109,121636,-1,51
92692,98554,-1,1
31740,274,-1,18
31742,250066,-1,56
77068,45211,-1,13
62819,13813,-1,55
133447,825,-1,56
108448,25501,-1,1
13066,5894,-1,30
49018,billy+rose%27s+jumbo+1962,-1,55
38367,54575,-1,17
29406,zat%C3%B4ichi+the+outlaw+1967,-1,27
57483,118180,-1,20
62828,124834,-1,35
3938,26480,-1,18
121413,trailer+park+boys%3A+countdown+to+liquor+day+2009,-1,11
82442,37952,-1,54
95749,47002,-1,55
69464,6967,-1,55
121416,117044,-1,44
9257,232018,-1,55
74825,39341,-1,23
70467,dead+like+me%3A+life+after+death+2009,-1,12
40674,28307,-1,24
107127,black+rain+1989,-1,6
108454,328595,-1,34
40677,fred+%26+vinnie+2011,-1,26
91384,128062,-1,49
56161,76636,-1,40
37027,260,-1,15
134711,113784,-1,6
89098,43618,-1,54
113855,66027,-1,25
98806,hush%21+2001,-1,55
38340,128158,-1,23
130351,9430,-1,56
131688,65134,-1,26
113850,the+irony+of+fate_+or+enjoy+your+bath%21+1975,-1,10
94440,50314,-1,31
100536,13572,-1,55
68152,46705,-1,55
112515,46871,-1,19
38332,83,-1,2
107182,36785,-1,2
25039,46473,-1,9
41985,25190,-1,55
107186,asterix+%26+obelix+take+on+caesar+1999,-1,48
94430,27205,-1,55
59216,294,-1,54
18748,38868,-1,12
13058,4885,-1,36
68166,127862,-1,6
50888,344,-1,50
101877,123320,-1,55
47281,113364,-1,1
53917,wanda+sykes%3A+sick+and+tired+2006,-1,40
61540,8067,-1,13
73521,the+tale+of+zat%C3%B4ichi+continues+1962,-1,14
40642,35623,-1,40
25007,72609,-1,32
95790,the+beach+boys%3A+an+american+family+2000,-1,20
120124,90125,-1,14
100517,11492,-1,5
86842,pirates+of+the+caribbean%3A+at+world%27s+end+2007,-1,24
13025,19562,-1,28
18718,9292,-1,14
39659,140420,-1,3
82480,godzilla%27s+revenge+1969,-1,23
1317,34835,-1,3
93125,whoopee%21+1930,-1,51
94456,23160,-1,34
90098,10018,-1,55
93128,228407,-1,39
98813,2440,-1,26
95781,65488,-1,55
27679,33068,-1,5
128082,pusher+ii%3A+with+blood+on+my+hands+2004,-1,15
108490,la+soufri%C3%A8re+1977,-1,3
27671,23404,-1,25
59236,9791,-1,28
1323,10951,-1,23
48596,160162,-1,28
81142,out+1%3A+spectre+1972,-1,55
14366,36488,-1,1
14367,madonna%27s+pig+2011,-1,25
120118,47559,-1,49
122779,61104,-1,16
54590,2800,-1,55
45638,9029,-1,5
57622,21622,-1,22
79896,77780,-1,34
58950,the+lord+of+the+rings%3A+the+return+of+the+king+2003,-1,9
79898,57212,-1,15
54597,40842,-1,32
101789,96010,-1,36
111106,16938,-1,25
45625,47189,-1,4
46956,261035,-1,55
125743,21244,-1,33
101795,80572,-1,55
78559,14054,-1,3
46944,25518,-1,18
19325,11896,-1,15
91556,654,-1,10
46940,165904,-1,56
1362,26332,-1,32
69627,94623,-1,5
83925,23282,-1,3
22974,350,-1,55
53280,katt+williams%3A+priceless%3A+afterlife+2014,-1,10
98184,76758,-1,50
28278,466,-1,12
101763,248688,-1,52
89237,42999,-1,20
90218,9387,-1,37
101767,1368,-1,21
125738,68850,-1,20
68302,71189,-1,19
90213,10243,-1,15
42572,14638,-1,12
46934,21734,-1,29
30596,20277,-1,21
120038,11013,-1,9
1366,63709,-1,30
125720,26623,-1,47
100441,5845,-1,24
137784,83721,-1,20
5724,14556,-1,18
86196,3577,-1,18
33625,174366,-1,22
43896,135317,-1,1
22957,33474,-1,18
71961,11624,-1,41
68316,104250,-1,31
46927,55257,-1,20
68318,404211,-1,48
137707,23703,-1,23
115518,58591,-1,17
4408,40081,-1,5
34941,71982,-1,14
49199,104396,-1,1
29580,jimmy%27s+hall+2014,-1,21
95923,128,-1,20
112477,1542,-1,42
104870,18406,-1,52
46917,11303,-1,23
42556,16559,-1,45
125790,171061,-1,7
128818,don%E2%80%99t+stop+believin%E2%80%99%3A+everyman%E2%80%99s+journey+2013,-1,23
82612,72445,-1,43
55012,cr%C3%ADa+cuervos+1975,-1,48
123124,111969,-1,55
28269,12255,-1,49
134693,20777,-1,54
28260,23518,-1,14
103539,50329,-1,24
49184,27205,-1,37
134690,54797,-1,51
95955,110491,-1,1
90267,71730,-1,38
91598,58470,-1,23
70652,56906,-1,19
112464,44898,-1,21
61700,12th+%26+delaware+2010,-1,20
21602,14061,-1,18
103507,40794,-1,44
28236,11101,-1,56
123114,20562,-1,56
82643,9549,-1,55
104832,ricky+gervais%3A+out+of+england+-+the+stand-up+special+2008,-1,24
5757,93222,-1,42
89278,258751,-1,8
71998,10341,-1,55
67015,895,-1,51
137737,912,-1,8
71993,107355,-1,48
137739,121210,-1,3
42536,3085,-1,14
91580,16919,-1,27
55038,71508,-1,56
111132,321,-1,55
100488,43100,-1,23
30555,26316,-1,1
95938,68684,-1,13
22118,12166,-1,34
63460,21634,-1,28
64792,118497,-1,18
74118,our+mother%27s+house+1967,-1,27
128872,20417,-1,13
114226,11978,-1,7
119916,34015,-1,29
34106,9087,-1,45
76782,amy%27s+orgasm+2001,-1,10
3114,dealin%27+with+idiots+2013,-1,25
35432,76406,-1,24
126203,84319,-1,42
55847,9787,-1,56
8802,9390,-1,55
86103,287821,-1,24
88765,117036,-1,15
79813,96394,-1,11
138200,l%27atalante+1934,-1,29
8804,83228,-1,55
47403,45765,-1,47
66506,13200,-1,55
114216,10810,-1,39
71095,14689,-1,38
74120,27883,-1,32
32395,48996,-1,8
88756,30304,-1,48
124499,24874,-1,33
528,8741,-1,13
135182,12289,-1,33
84394,96393,-1,4
102220,52358,-1,9
63486,71066,-1,50
124496,4507,-1,20
67848,247695,-1,55
95070,44164,-1,50
127514,30192,-1,39
50175,56085,-1,3
78504,42165,-1,34
32372,494,-1,30
95064,25055,-1,6
115528,80973,-1,14
22106,13927,-1,5
115529,127372,-1,26
76792,293310,-1,55
96390,7872,-1,8
53210,1850,-1,7
107919,25769,-1,3
35400,50272,-1,21
55874,50182,-1,55
3147,273621,-1,12
15810,18030,-1,7
83087,87826,-1,3
15814,27205,-1,55
10124,84334,-1,56
8837,29339,-1,10
24737,8340,-1,31
62173,256306,-1,5
135124,195311,-1,2
7520,32558,-1,51
136458,the+hunger+games%3A+catching+fire+2013,-1,3
7523,71065,-1,5
62179,16986,-1,9
127586,10974,-1,47
75484,41569,-1,26
24734,86850,-1,20
32363,23532,-1,38
8844,83849,-1,16
20389,378,-1,44
106655,50114,-1,20
136469,42731,-1,55
98119,70569,-1,15
45663,5493,-1,16
99447,122160,-1,48
18064,5925,-1,50
74165,41263,-1,36
33689,85543,-1,39
562,851,-1,8
32353,56831,-1,41
118622,31527,-1,36
3169,116333,-1,21
79844,84207,-1,47
115598,jinxed%21+1982,-1,23
46990,14173,-1,32
11431,12400,-1,55
120932,25434,-1,15
11436,40634,-1,53
45654,218305,-1,37
87493,25504,-1,33
19369,17221,-1,17
136477,87349,-1,38
135147,dinotopia%3A+quest+for+the+ruby+sunstone+2005,-1,33
118607,hitler%3A+a+film+from+germany+1977,-1,55
36704,hansel+%26+gretel+2013,-1,55
36705,5333,-1,5
114252,289314,-1,39
53247,41212,-1,30
80863,102780,-1,40
79878,115665,-1,20
92836,russell+peters%3A+red_+white+and+brown+2008,-1,2
102259,111083,-1,2
86167,26513,-1,55
20366,44048,-1,47
66568,31767,-1,48
66565,85620,-1,26
119922,248870,-1,33
24722,250225,-1,36
32331,133715,-1,12
588,shoot+%27em+up+2007,-1,6
21691,44214,-1,3
8879,98914,-1,1
128877,noriko%27s+dinner+table+2005,-1,24
102267,26467,-1,5
135167,30298,-1,55
136491,margaret%27s+museum+1995,-1,56
92828,39522,-1,21
52729,283712,-1,5
7565,insidious%3A+chapter+2+2013,-1,32
107898,5928,-1,3
10094,45713,-1,55
59363,41592,-1,10
59365,100257,-1,56
35393,14279,-1,49
34061,267480,-1,13
8890,29173,-1,48
64707,1523,-1,27
119887,82760,-1,7
18819,20379,-1,51
60353,49026,-1,29
138169,114875,-1,41
6227,10754,-1,14
106559,2447,-1,50
85653,43398,-1,27
8888,vision+%E2%80%93+from+the+life+of+hildegard+von+bingen+2009,-1,29
18810,53031,-1,28
51407,94069,-1,5
109600,48463,-1,39
106573,we+won%27t+grow+old+together+1972,-1,50
61695,49334,-1,4
22088,32140,-1,3
40731,15,-1,11
131539,24170,-1,44
118541,13158,-1,16
64719,casanova+2005,-1,46
22082,faraway_+so+close%21+1993,-1,55
84318,16716,-1,41
18829,32097,-1,3
58049,boomerang%21+1947,-1,12
38412,32855,-1,52
114181,127847,-1,21
81282,national+lampoon%E2%80%99s+van+wilder+2002,-1,36
6254,50254,-1,56
131544,45221,-1,54
132874,14241,-1,20
73686,22302,-1,39
71021,37810,-1,17
26413,43687,-1,2
126153,137182,-1,44
13102,kin-dza-dza%21+1986,-1,15
102193,22256,-1,31
7595,18573,-1,14
6264,30588,-1,7
96313,dark+prince%3A+the+true+story+of+dracula+2000,-1,21
126141,the+boys+1962,-1,1
47343,5767,-1,43
60385,13687,-1,22
14443,10882,-1,29
9301,28238,-1,44
15740,116094,-1,48
138118,45871,-1,10
105279,26121,-1,35
47334,184020,-1,39
72374,%27night_+mother+1986,-1,2
6272,924,-1,17
52774,36108,-1,7
83038,i+can%27t+think+straight+2008,-1,52
84364,9323,-1,7
51447,113947,-1,15
76749,305091,-1,44
55808,159002,-1,36
97667,27449,-1,13
71059,43350,-1,30
10064,109016,-1,17
75414,70027,-1,2
11395,whisky+galore%21+1949,-1,39
63435,31004,-1,19
63437,8488,-1,27
34018,7511,-1,39
51450,9834,-1,45
85685,47007,-1,38
47316,11424,-1,23
106582,9459,-1,55
67800,ben-hur%3A+a+tale+of+the+christ+1925,-1,55
64777,86792,-1,1
111936,26884,-1,46
71063,226594,-1,55
22016,the+donkey%27s+hide+1982,-1,12
111933,91908,-1,16
72392,1368,-1,16
35336,37292,-1,43
55825,farscape%3A+the+peacekeeper+wars+2004,-1,34
129219,134411,-1,33
10034,crystal+lake+memories%3A+the+complete+history+of+friday+the+13th+2013,-1,56
118559,83226,-1,44
32293,94009,-1,27
23352,192695,-1,36
118566,24189,-1,13
88733,mariage+%C3%A0+mendoza+2013,-1,1
11374,23160,-1,41
44273,124581,-1,55
10048,307946,-1,55
15736,26761,-1,25
107013,62320,-1,40
89175,45987,-1,4
135967,maelstr%C3%B6m+2000,-1,45
17566,116385,-1,55
56250,142168,-1,31
70550,52991,-1,31
110669,33301,-1,9
62926,37165,-1,53
62929,50182,-1,46
122640,229526,-1,36
28211,sex+up+your+life%21+2005,-1,18
56257,white+light%2Fblack+rain%3A+the+destruction+of+hiroshima+and+nagasaki+2007,-1,2
34906,30690,-1,10
50953,578,-1,36
17574,31670,-1,18
9356,51472,-1,15
22922,284785,-1,1
129277,48217,-1,21
8023,109491,-1,55
42517,231,-1,40
28226,174598,-1,18
42519,the+case+of+the+scorpion%27s+tail+1971,-1,27
42513,98398,-1,51
121302,25673,-1,16
31862,89873,-1,51
22918,31688,-1,52
121308,17487,-1,9
101713,9459,-1,6
130292,40920,-1,54
110644,10628,-1,21
17543,54148,-1,55
130296,46451,-1,6
135983,109435,-1,46
95873,18499,-1,31
95874,8981,-1,34
59300,143,-1,55
10908,169860,-1,7
30520,43775,-1,3
50978,28705,-1,24
68252,ju-on%3A+black+ghost+2009,-1,13
107003,41097,-1,17
69599,215538,-1,32
18885,17707,-1,10
90178,26426,-1,46
111963,13928,-1,3
73613,30149,-1,4
37143,daft+punk%27s+electroma+2006,-1,16
31839,9434,-1,8
18881,43516,-1,55
13196,9631,-1,19
43825,124834,-1,29
8041,25051,-1,2
30510,z+channel%3A+a+magnificent+obsession+2004,-1,50
25176,108209,-1,44
31846,le+printemps_+l%27automne+et+l%27amour+1955,-1,55
31843,399229,-1,15
17559,1371,-1,54
93234,67530,-1,29
39797,62276,-1,16
70593,9024,-1,2
94563,136459,-1,5
40789,260,-1,13
112406,41821,-1,30
60315,40562,-1,12
125713,38804,-1,45
2740,2460,-1,46
2749,27176,-1,5
74948,26718,-1,34
113724,84100,-1,33
93224,9358,-1,26
98913,100526,-1,28
98916,14050,-1,55
95884,38774,-1,6
72303,31587,-1,21
135930,98094,-1,3
25158,245916,-1,49
94552,379689,-1,55
2756,13815,-1,12
120017,le+cr%C3%A9ateur+1999,-1,34
82576,saints+and+soldiers%3A+airborne+creed+2012,-1,19
17539,90125,-1,18
81240,12145,-1,21
98907,42438,-1,1
14471,133786,-1,55
97614,38545,-1,4
113719,119928,-1,1
94584,43487,-1,10
109690,549,-1,55
58019,94405,-1,23
101727,28333,-1,4
18836,20803,-1,27
46067,star+trek+iii%3A+the+search+for+spock+1984,-1,55
101721,173210,-1,27
18833,24458,-1,51
22090,43311,-1,12
97606,25360,-1,20
47388,14750,-1,55
134620,112087,-1,12
130266,69426,-1,27
135952,45961,-1,9
26467,18428,-1,10
40755,33560,-1,28
61677,37810,-1,12
129294,24774,-1,13
129295,cl%C3%A9o+from+5+to+7+1962,-1,22
8085,44940,-1,47
101737,swades%3A+we_+the+people+2004,-1,56
100407,34276,-1,39
86957,38695,-1,8
122651,15390,-1,23
123981,27843,-1,35
121321,101653,-1,15
38438,joe+gould%27s+secret+2000,-1,55
110149,76235,-1,55
20456,27337,-1,16
65365,8094,-1,23
131087,la+moiti%C3%A9+gauche+du+frigo+2000,-1,4
64035,291,-1,41
20450,39386,-1,10
123460,20643,-1,17
57744,18857,-1,50
103848,111854,-1,30
36804,157354,-1,25
53383,31665,-1,1
76024,225614,-1,9
77357,29927,-1,21
127818,81219,-1,55
110138,19362,-1,15
19479,752,-1,14
24829,42122,-1,25
68405,the+fox+%26+the+child+2007,-1,4
112796,56919,-1,20
90314,1213,-1,6
44410,adrift+2009,-1,32
18144,4435,-1,2
18145,man%27s+castle+1933,-1,10
109166,106825,-1,48
78671,27545,-1,25
115826,136558,-1,33
80993,346,-1,52
32435,13855,-1,24
52069,83345,-1,7
80996,tibet%3A+cry+of+the+snow+lion+2002,-1,55
110141,supermensch%3A+the+legend+of+shep+gordon+2014,-1,44
110140,58311,-1,21
57759,33222,-1,11
89322,30060,-1,19
